Code,Index,Market cap (m TL)
3.08.2017," 1,082 "," 804,274 "
4.08.2017," 1,095 "," 813,187 "
7.08.2017," 1,107 "," 823,671 "
8.08.2017," 1,106 "," 824,083 "
9.08.2017," 1,097 "," 818,330 "
10.08.2017," 1,088 "," 813,664 "
11.08.2017," 1,080 "," 808,051 "
14.08.2017," 1,105 "," 824,750 "
15.08.2017," 1,079 "," 805,193 "
16.08.2017," 1,078 "," 803,936 "
17.08.2017," 1,078 "," 803,935 "
18.08.2017," 1,082 "," 806,504 "
21.08.2017," 1,095 "," 816,388 "
22.08.2017," 1,095 "," 815,675 "
23.08.2017," 1,099 "," 817,567 "
24.08.2017," 1,100 "," 820,541 "
25.08.2017," 1,106 "," 824,141 "
28.08.2017," 1,112 "," 829,792 "
29.08.2017," 1,113 "," 829,819 "
30.08.2017," 1,113 "," 829,819 "
31.08.2017," 1,109 "," 827,667 "
1.09.2017," 1,109 "," 827,667 "
4.09.2017," 1,109 "," 827,667 "
5.09.2017," 1,098 "," 819,835 "
6.09.2017," 1,106 "," 825,147 "
7.09.2017," 1,107 "," 825,867 "
8.09.2017," 1,095 "," 817,896 "
11.09.2017," 1,105 "," 825,272 "
12.09.2017," 1,103 "," 823,621 "
13.09.2017," 1,094 "," 817,503 "
14.09.2017," 1,094 "," 815,638 "
15.09.2017," 1,090 "," 813,148 "
18.09.2017," 1,077 "," 803,210 "
19.09.2017," 1,060 "," 790,019 "
20.09.2017," 1,064 "," 793,297 "
21.09.2017," 1,051 "," 784,827 "
22.09.2017," 1,052 "," 785,201 "
25.09.2017," 1,032 "," 767,928 "
26.09.2017," 1,050 "," 780,046 "
27.09.2017," 1,023 "," 762,801 "
28.09.2017," 1,037 "," 774,184 "
29.09.2017," 1,040 "," 776,659 "
2.10.2017," 1,051 "," 784,334 "
3.10.2017," 1,050 "," 785,195 "
4.10.2017," 1,057 "," 789,226 "
5.10.2017," 1,055 "," 788,936 "
6.10.2017," 1,053 "," 787,827 "
9.10.2017," 1,024 "," 765,581 "
10.10.2017," 1,045 "," 781,551 "
11.10.2017," 1,050 "," 783,427 "
12.10.2017," 1,070 "," 797,416 "
13.10.2017," 1,073 "," 799,213 "
16.10.2017," 1,076 "," 801,116 "
17.10.2017," 1,081 "," 805,725 "
18.10.2017," 1,080 "," 805,501 "
19.10.2017," 1,095 "," 815,253 "
20.10.2017," 1,095 "," 815,531 "
23.10.2017," 1,084 "," 808,887 "
24.10.2017," 1,083 "," 808,435 "
25.10.2017," 1,094 "," 815,073 "
26.10.2017," 1,084 "," 810,016 "
27.10.2017," 1,090 "," 812,307 "
30.10.2017," 1,096 "," 817,875 "
31.10.2017," 1,112 "," 829,802 "
1.11.2017," 1,139 "," 846,693 "
2.11.2017," 1,138 "," 846,622 "
3.11.2017," 1,122 "," 835,887 "
6.11.2017," 1,149 "," 854,239 "
7.11.2017," 1,131 "," 842,688 "
8.11.2017," 1,127 "," 841,982 "
9.11.2017," 1,111 "," 832,233 "
10.11.2017," 1,098 "," 823,884 "
13.11.2017," 1,096 "," 822,990 "
14.11.2017," 1,109 "," 831,419 "
15.11.2017," 1,085 "," 810,864 "
16.11.2017," 1,078 "," 800,841 "
17.11.2017," 1,070 "," 792,711 "
20.11.2017," 1,048 "," 777,564 "
21.11.2017," 1,062 "," 786,302 "
22.11.2017," 1,069 "," 791,394 "
23.11.2017," 1,061 "," 785,451 "
24.11.2017," 1,057 "," 784,080 "
27.11.2017," 1,059 "," 784,412 "
28.11.2017," 1,032 "," 764,401 "
29.11.2017," 1,034 "," 764,905 "
30.11.2017," 1,050 "," 778,244 "
1.12.2017," 1,046 "," 777,254 "
4.12.2017," 1,062 "," 789,186 "
5.12.2017," 1,073 "," 795,661 "
6.12.2017," 1,064 "," 790,554 "
7.12.2017," 1,075 "," 799,545 "
8.12.2017," 1,090 "," 810,333 "
11.12.2017," 1,102 "," 818,169 "
12.12.2017," 1,102 "," 816,673 "
13.12.2017," 1,093 "," 810,024 "
14.12.2017," 1,108 "," 820,091 "
15.12.2017," 1,105 "," 819,753 "
18.12.2017," 1,115 "," 825,814 "
19.12.2017," 1,115 "," 825,415 "
20.12.2017," 1,117 "," 828,429 "
21.12.2017," 1,125 "," 831,713 "
22.12.2017," 1,123 "," 830,631 "
25.12.2017," 1,130 "," 835,969 "
26.12.2017," 1,133 "," 836,709 "
27.12.2017," 1,134 "," 837,388 "
28.12.2017," 1,156 "," 851,325 "
29.12.2017," 1,165 "," 858,150 "
1.01.2018," 1,165 "," 858,150 "
2.01.2018," 1,186 "," 874,000 "
3.01.2018," 1,172 "," 864,996 "
4.01.2018," 1,168 "," 863,359 "
5.01.2018," 1,180 "," 871,398 "
8.01.2018," 1,177 "," 871,185 "
9.01.2018," 1,165 "," 862,599 "
10.01.2018," 1,151 "," 854,683 "
11.01.2018," 1,163 "," 862,700 "
12.01.2018," 1,163 "," 863,148 "
15.01.2018," 1,138 "," 847,474 "
16.01.2018," 1,160 "," 861,899 "
17.01.2018," 1,181 "," 877,935 "
18.01.2018," 1,184 "," 881,425 "
19.01.2018," 1,167 "," 869,526 "
22.01.2018," 1,187 "," 884,392 "
23.01.2018," 1,199 "," 895,816 "
24.01.2018," 1,211 "," 902,970 "
25.01.2018," 1,201 "," 893,907 "
26.01.2018," 1,221 "," 906,379 "
29.01.2018," 1,223 "," 909,334 "
30.01.2018," 1,208 "," 904,509 "
31.01.2018," 1,210 "," 907,521 "
1.02.2018," 1,206 "," 904,169 "
2.02.2018," 1,197 "," 899,706 "
5.02.2018," 1,185 "," 893,232 "
6.02.2018," 1,171 "," 883,281 "
7.02.2018," 1,172 "," 887,478 "
8.02.2018," 1,160 "," 882,783 "
9.02.2018," 1,153 "," 875,669 "
12.02.2018," 1,166 "," 883,705 "
13.02.2018," 1,162 "," 881,162 "
14.02.2018," 1,153 "," 882,865 "
15.02.2018," 1,180 "," 900,669 "
16.02.2018," 1,183 "," 903,037 "
19.02.2018," 1,177 "," 898,083 "
20.02.2018," 1,153 "," 879,687 "
21.02.2018," 1,181 "," 900,732 "
22.02.2018," 1,186 "," 903,519 "
23.02.2018," 1,193 "," 907,591 "
26.02.2018," 1,205 "," 915,543 "
27.02.2018," 1,206 "," 914,521 "
28.02.2018," 1,207 "," 916,153 "
1.03.2018," 1,194 "," 906,985 "
2.03.2018," 1,187 "," 902,276 "
5.03.2018," 1,188 "," 903,648 "
6.03.2018," 1,186 "," 902,833 "
7.03.2018," 1,187 "," 903,676 "
8.03.2018," 1,185 "," 900,598 "
9.03.2018," 1,188 "," 902,310 "
12.03.2018," 1,203 "," 911,761 "
13.03.2018," 1,202 "," 912,223 "
14.03.2018," 1,195 "," 906,626 "
15.03.2018," 1,192 "," 902,901 "
16.03.2018," 1,192 "," 903,887 "
19.03.2018," 1,175 "," 893,131 "
20.03.2018," 1,185 "," 899,496 "
21.03.2018," 1,197 "," 907,014 "
22.03.2018," 1,192 "," 909,069 "
23.03.2018," 1,186 "," 906,598 "
26.03.2018," 1,184 "," 902,930 "
27.03.2018," 1,181 "," 898,974 "
28.03.2018," 1,160 "," 886,156 "
29.03.2018," 1,167 "," 891,715 "
30.03.2018," 1,168 "," 892,509 "
2.04.2018," 1,164 "," 889,285 "
3.04.2018," 1,165 "," 887,514 "
4.04.2018," 1,159 "," 882,564 "
5.04.2018," 1,169 "," 888,043 "
6.04.2018," 1,167 "," 887,262 "
9.04.2018," 1,150 "," 872,611 "
10.04.2018," 1,125 "," 853,463 "
11.04.2018," 1,110 "," 843,223 "
12.04.2018," 1,119 "," 848,437 "
13.04.2018," 1,113 "," 843,719 "
16.04.2018," 1,125 "," 852,373 "
17.04.2018," 1,105 "," 836,653 "
18.04.2018," 1,138 "," 859,460 "
19.04.2018," 1,140 "," 861,375 "
20.04.2018," 1,129 "," 853,381 "
23.04.2018," 1,129 "," 853,381 "
24.04.2018," 1,121 "," 846,146 "
25.04.2018," 1,095 "," 821,716 "
26.04.2018," 1,092 "," 824,275 "
27.04.2018," 1,098 "," 830,408 "
30.04.2018," 1,066 "," 808,755 "
1.05.2018," 1,066 "," 808,755 "
2.05.2018," 1,068 "," 809,496 "
3.05.2018," 1,050 "," 796,472 "
4.05.2018," 1,046 "," 793,819 "
7.05.2018," 1,029 "," 782,570 "
8.05.2018," 1,012 "," 765,775 "
9.05.2018," 1,025 "," 773,106 "
10.05.2018," 1,041 "," 782,817 "
11.05.2018," 1,036 "," 778,873 "
14.05.2018," 1,051 "," 790,407 "
15.05.2018," 1,033 "," 780,559 "
16.05.2018," 1,039 "," 783,248 "
17.05.2018," 1,037 "," 780,497 "
18.05.2018," 1,041 "," 787,338 "
21.05.2018," 1,040 "," 794,248 "
22.05.2018," 1,050 "," 798,294 "
23.05.2018," 1,035 "," 785,729 "
24.05.2018," 1,026 "," 778,890 "
25.05.2018," 1,046 "," 791,714 "
28.05.2018," 1,079 "," 814,950 "
29.05.2018," 1,064 "," 805,432 "
30.05.2018," 1,053 "," 795,344 "
31.05.2018," 1,022 "," 775,560 "
1.06.2018," 1,007 "," 764,842 "
4.06.2018," 1,008 "," 765,626 "
5.06.2018, 994 ," 756,242 "
6.06.2018, 982 ," 744,844 "
7.06.2018," 1,001 "," 765,282 "
8.06.2018, 974 ," 747,113 "
11.06.2018, 981 ," 751,633 "
12.06.2018, 968 ," 742,310 "
13.06.2018, 951 ," 729,273 "
14.06.2018, 961 ," 735,641 "
15.06.2018, 961 ," 735,641 "
18.06.2018, 946 ," 727,932 "
19.06.2018, 959 ," 737,383 "
20.06.2018, 961 ," 739,232 "
21.06.2018, 966 ," 744,994 "
22.06.2018, 973 ," 749,682 "
25.06.2018, 956 ," 735,992 "
26.06.2018, 961 ," 739,355 "
27.06.2018, 977 ," 751,728 "
28.06.2018, 980 ," 754,801 "
29.06.2018, 984 ," 759,386 "
2.07.2018, 986 ," 761,911 "
3.07.2018, 984 ," 758,773 "
4.07.2018, 991 ," 763,278 "
5.07.2018," 1,009 "," 776,010 "
6.07.2018," 1,005 "," 772,999 "
9.07.2018," 1,010 "," 776,104 "
10.07.2018, 979 ," 753,925 "
11.07.2018, 929 ," 714,046 "
12.07.2018, 912 ," 703,961 "
13.07.2018, 916 ," 707,363 "
16.07.2018, 915 ," 706,688 "
17.07.2018, 934 ," 719,279 "
18.07.2018, 940 ," 722,837 "
19.07.2018, 947 ," 728,116 "
20.07.2018, 958 ," 761,178 "
23.07.2018, 970 ," 772,583 "
24.07.2018, 939 ," 751,910 "
25.07.2018, 971 ," 773,450 "
26.07.2018, 965 ," 767,557 "
27.07.2018, 972 ," 773,902 "
30.07.2018, 978 ," 778,181 "
31.07.2018, 985 ," 783,262 "
1.08.2018, 988 ," 783,536 "
2.08.2018, 961 ," 761,683 "
3.08.2018, 971 ," 771,189 "
6.08.2018, 957 ," 760,532 "
7.08.2018, 975 ," 773,551 "
8.08.2018, 983 ," 779,067 "
9.08.2018, 985 ," 779,254 "
10.08.2018, 962 ," 759,194 "
13.08.2018, 939 ," 739,329 "
14.08.2018, 948 ," 749,092 "
15.08.2018, 916 ," 725,961 "
16.08.2018, 887 ," 709,732 "
17.08.2018, 901 ," 718,650 "
20.08.2018, 915 ," 729,856 "
21.08.2018, 915 ," 729,856 "
22.08.2018, 915 ," 729,856 "
23.08.2018, 915 ," 729,856 "
24.08.2018, 915 ," 729,856 "
27.08.2018, 927 ," 738,047 "
28.08.2018, 952 ," 757,295 "
29.08.2018, 946 ," 753,275 "
30.08.2018, 946 ," 753,275 "
31.08.2018, 942 ," 751,393 "
3.09.2018, 954 ," 760,909 "
4.09.2018, 947 ," 754,191 "
5.09.2018, 943 ," 752,808 "
6.09.2018, 943 ," 753,346 "
7.09.2018, 948 ," 755,022 "
10.09.2018, 932 ," 741,917 "
11.09.2018, 939 ," 746,531 "
12.09.2018, 937 ," 744,375 "
13.09.2018, 958 ," 759,156 "
14.09.2018, 961 ," 762,205 "
17.09.2018, 958 ," 758,956 "
18.09.2018, 963 ," 764,205 "
19.09.2018, 979 ," 775,960 "
20.09.2018, 974 ," 772,017 "
21.09.2018, 992 ," 783,723 "
24.09.2018," 1,007 "," 793,512 "
25.09.2018," 1,004 "," 792,115 "
26.09.2018," 1,003 "," 790,483 "
27.09.2018," 1,014 "," 798,257 "
28.09.2018," 1,010 "," 796,375 "
1.10.2018, 997 ," 789,282 "
2.10.2018, 993 ," 787,238 "
3.10.2018, 984 ," 782,128 "
4.10.2018, 956 ," 761,705 "
5.10.2018, 960 ," 769,070 "
8.10.2018, 972 ," 778,880 "
9.10.2018, 978 ," 786,713 "
10.10.2018, 956 ," 774,538 "
11.10.2018, 959 ," 770,584 "
12.10.2018, 977 ," 779,743 "
15.10.2018, 996 ," 790,578 "
16.10.2018, 995 ," 792,557 "
17.10.2018," 1,000 "," 793,333 "
18.10.2018, 986 ," 781,883 "
19.10.2018, 976 ," 771,934 "
22.10.2018, 958 ," 760,686 "
23.10.2018, 946 ," 752,413 "
24.10.2018, 938 ," 747,720 "
25.10.2018, 948 ," 755,730 "
26.10.2018, 917 ," 734,862 "
29.10.2018, 917 ," 734,862 "
30.10.2018, 911 ," 733,701 "
31.10.2018, 912 ," 731,443 "
1.11.2018, 933 ," 744,363 "
2.11.2018, 950 ," 753,669 "
5.11.2018, 967 ," 769,061 "
6.11.2018, 956 ," 762,471 "
7.11.2018, 964 ," 768,036 "
8.11.2018, 945 ," 757,883 "
9.11.2018, 938 ," 752,835 "
12.11.2018, 925 ," 740,410 "
13.11.2018, 937 ," 747,640 "
14.11.2018, 943 ," 749,667 "
15.11.2018, 943 ," 751,838 "
16.11.2018, 946 ," 752,741 "
19.11.2018, 955 ," 758,658 "
20.11.2018, 926 ," 738,698 "
21.11.2018, 936 ," 745,251 "
22.11.2018, 935 ," 744,449 "
23.11.2018, 939 ," 746,239 "
26.11.2018, 949 ," 760,255 "
27.11.2018, 946 ," 758,760 "
28.11.2018, 951 ," 768,048 "
29.11.2018, 961 ," 777,463 "
30.11.2018, 965 ," 781,844 "
3.12.2018, 961 ," 778,358 "
4.12.2018, 950 ," 771,536 "
5.12.2018, 951 ," 774,028 "
6.12.2018, 940 ," 776,171 "
7.12.2018, 948 ," 785,926 "
10.12.2018, 933 ," 777,073 "
11.12.2018, 929 ," 770,699 "
12.12.2018, 911 ," 751,761 "
13.12.2018, 923 ," 761,867 "
14.12.2018, 914 ," 750,745 "
17.12.2018, 908 ," 755,006 "
18.12.2018, 919 ," 759,617 "
19.12.2018, 933 ," 784,358 "
20.12.2018, 927 ," 783,232 "
21.12.2018, 927 ," 785,932 "
24.12.2018, 924 ," 793,546 "
25.12.2018, 917 ," 785,853 "
26.12.2018, 919 ," 786,365 "
27.12.2018, 918 ," 785,018 "
28.12.2018, 913 ," 781,976 "
31.12.2018, 921 ," 790,218 "
1.01.2019, 921 ," 790,244 "
2.01.2019, 898 ," 778,314 "
3.01.2019, 883 ," 767,875 "
4.01.2019, 897 ," 778,212 "
7.01.2019, 908 ," 786,020 "
8.01.2019, 915 ," 793,570 "
9.01.2019, 919 ," 799,977 "
10.01.2019, 920 ," 802,459 "
11.01.2019, 925 ," 805,763 "
14.01.2019, 928 ," 794,764 "
15.01.2019, 938 ," 797,198 "
16.01.2019, 960 ," 801,488 "
17.01.2019, 973 ," 813,948 "
18.01.2019, 989 ," 830,130 "
21.01.2019, 985 ," 826,671 "
22.01.2019," 1,001 "," 837,961 "
23.01.2019," 1,005 "," 843,421 "
24.01.2019," 1,021 "," 866,687 "
25.01.2019," 1,022 "," 862,221 "
28.01.2019," 1,017 "," 859,639 "
29.01.2019," 1,044 "," 877,775 "
30.01.2019," 1,045 "," 875,924 "
31.01.2019," 1,044 "," 873,240 "
1.02.2019," 1,033 "," 864,183 "
4.02.2019," 1,027 "," 859,407 "
5.02.2019," 1,029 "," 860,133 "
6.02.2019," 1,030 "," 861,034 "
7.02.2019," 1,032 "," 862,786 "
8.02.2019," 1,029 "," 860,961 "
11.02.2019," 1,048 "," 874,091 "
12.02.2019," 1,042 "," 867,341 "
13.02.2019," 1,021 "," 849,053 "
14.02.2019," 1,026 "," 854,457 "
15.02.2019," 1,032 "," 858,568 "
18.02.2019," 1,023 "," 853,792 "
19.02.2019," 1,023 "," 854,742 "
20.02.2019," 1,026 "," 859,249 "
21.02.2019," 1,031 "," 861,893 "
22.02.2019," 1,038 "," 870,543 "
25.02.2019," 1,050 "," 879,470 "
26.02.2019," 1,057 "," 885,280 "
27.02.2019," 1,048 "," 879,291 "
28.02.2019," 1,053 "," 883,355 "
1.03.2019," 1,041 "," 874,527 "
4.03.2019," 1,050 "," 880,955 "
5.03.2019," 1,046 "," 876,089 "
6.03.2019," 1,043 "," 874,660 "
7.03.2019," 1,031 "," 861,443 "
8.03.2019," 1,024 "," 856,765 "
11.03.2019," 1,017 "," 851,959 "
12.03.2019," 1,026 "," 857,537 "
13.03.2019," 1,030 "," 859,464 "
14.03.2019," 1,033 "," 863,030 "
15.03.2019," 1,042 "," 870,805 "
18.03.2019," 1,054 "," 878,303 "
19.03.2019," 1,057 "," 880,765 "
20.03.2019," 1,042 "," 870,732 "
21.03.2019," 1,043 "," 869,988 "
22.03.2019," 1,008 "," 843,678 "
25.03.2019," 1,002 "," 838,432 "
26.03.2019, 984 ," 824,421 "
27.03.2019, 930 ," 794,109 "
28.03.2019, 932 ," 796,026 "
29.03.2019, 949 ," 804,283 "
1.04.2019, 952 ," 804,627 "
2.04.2019, 947 ," 803,115 "
3.04.2019, 956 ," 810,583 "
4.04.2019, 992 ," 832,783 "
5.04.2019, 997 ," 833,300 "
8.04.2019, 979 ," 822,187 "
9.04.2019, 991 ," 831,187 "
10.04.2019, 980 ," 824,551 "
11.04.2019, 970 ," 818,318 "
12.04.2019, 970 ," 818,432 "
15.04.2019, 963 ," 813,834 "
16.04.2019, 978 ," 823,579 "
17.04.2019, 991 ," 834,602 "
18.04.2019, 979 ," 826,405 "
19.04.2019, 979 ," 827,140 "
22.04.2019, 970 ," 823,665 "
23.04.2019, 970 ," 823,665 "
24.04.2019, 972 ," 827,529 "
25.04.2019, 955 ," 813,500 "
26.04.2019, 958 ," 814,274 "
29.04.2019, 956 ," 810,392 "
30.04.2019, 964 ," 815,110 "
1.05.2019, 964 ," 815,110 "
2.05.2019, 952 ," 806,516 "
3.05.2019, 950 ," 804,890 "
6.05.2019, 939 ," 796,164 "
7.05.2019, 926 ," 784,600 "
8.05.2019, 914 ," 775,573 "
9.05.2019, 898 ," 767,955 "
10.05.2019, 897 ," 763,957 "
13.05.2019, 874 ," 745,776 "
14.05.2019, 891 ," 756,929 "
15.05.2019, 884 ," 749,931 "
16.05.2019, 883 ," 749,245 "
17.05.2019, 879 ," 745,437 "
20.05.2019, 878 ," 744,034 "
21.05.2019, 864 ," 733,632 "
22.05.2019, 848 ," 719,402 "
23.05.2019, 856 ," 725,256 "
24.05.2019, 870 ," 742,503 "
27.05.2019, 865 ," 738,838 "
28.05.2019, 878 ," 748,003 "
29.05.2019, 881 ," 748,893 "
30.05.2019, 909 ," 774,150 "
31.05.2019, 914 ," 775,511 "
3.06.2019, 912 ," 779,597 "
4.06.2019, 912 ," 779,597 "
5.06.2019, 912 ," 779,597 "
6.06.2019, 912 ," 779,597 "
7.06.2019, 946 ," 805,200 "
10.06.2019, 949 ," 808,173 "
11.06.2019, 937 ," 797,448 "
12.06.2019, 935 ," 798,267 "
13.06.2019, 915 ," 781,852 "
14.06.2019, 918 ," 783,129 "
17.06.2019, 932 ," 795,322 "
18.06.2019, 951 ," 813,152 "
19.06.2019, 951 ," 817,281 "
20.06.2019, 950 ," 815,088 "
21.06.2019, 949 ," 815,527 "
24.06.2019, 960 ," 824,174 "
25.06.2019, 963 ," 828,268 "
26.06.2019, 957 ," 823,723 "
27.06.2019, 965 ," 841,754 "
28.06.2019, 973 ," 850,552 "
1.07.2019," 1,004 "," 868,677 "
2.07.2019," 1,009 "," 868,480 "
3.07.2019," 1,001 "," 859,910 "
4.07.2019," 1,001 "," 858,055 "
5.07.2019," 1,003 "," 868,332 "
8.07.2019, 994 ," 860,130 "
9.07.2019, 976 ," 844,218 "
10.07.2019, 993 ," 858,480 "
11.07.2019," 1,001 "," 864,347 "
12.07.2019, 978 ," 845,350 "
15.07.2019, 978 ," 845,350 "
16.07.2019, 987 ," 853,726 "
17.07.2019," 1,005 "," 867,035 "
18.07.2019," 1,022 "," 879,895 "
19.07.2019," 1,025 "," 881,904 "
22.07.2019," 1,018 "," 875,921 "
23.07.2019," 1,032 "," 884,229 "
24.07.2019," 1,041 "," 890,210 "
25.07.2019," 1,027 "," 882,588 "
26.07.2019," 1,035 "," 890,953 "
29.07.2019," 1,041 "," 895,024 "
30.07.2019," 1,035 "," 886,753 "
31.07.2019," 1,029 "," 882,879 "
1.08.2019," 1,027 "," 879,322 "
2.08.2019," 1,006 "," 862,833 "
5.08.2019, 997 ," 853,646 "
6.08.2019," 1,005 "," 859,807 "
7.08.2019, 990 ," 846,146 "
8.08.2019," 1,001 "," 855,049 "
9.08.2019," 1,003 "," 855,549 "
12.08.2019," 1,003 "," 855,549 "
13.08.2019," 1,003 "," 855,549 "
14.08.2019," 1,003 "," 855,549 "
15.08.2019, 977 ," 835,597 "
16.08.2019, 969 ," 831,023 "
19.08.2019, 965 ," 828,433 "
20.08.2019, 972 ," 834,933 "
21.08.2019, 967 ," 830,485 "
22.08.2019, 966 ," 827,945 "
23.08.2019, 983 ," 841,647 "
26.08.2019, 983 ," 843,645 "
27.08.2019, 974 ," 838,567 "
28.08.2019, 973 ," 836,730 "
29.08.2019, 981 ," 843,101 "
30.08.2019, 981 ," 843,054 "
2.09.2019, 997 ," 859,048 "
3.09.2019," 1,002 "," 866,122 "
4.09.2019," 1,015 "," 879,629 "
5.09.2019," 1,017 "," 881,366 "
6.09.2019," 1,005 "," 876,577 "
9.09.2019," 1,021 "," 891,730 "
10.09.2019," 1,027 "," 899,804 "
11.09.2019," 1,035 "," 906,013 "
12.09.2019," 1,040 "," 908,061 "
13.09.2019," 1,046 "," 914,426 "
16.09.2019," 1,041 "," 911,407 "
17.09.2019," 1,030 "," 902,309 "
18.09.2019," 1,035 "," 906,036 "
19.09.2019," 1,020 "," 895,212 "
20.09.2019," 1,019 "," 897,404 "
23.09.2019," 1,017 "," 895,438 "
24.09.2019," 1,034 "," 910,684 "
25.09.2019," 1,042 "," 923,561 "
26.09.2019," 1,036 "," 930,594 "
27.09.2019," 1,067 "," 960,410 "
30.09.2019," 1,067 "," 949,366 "
1.10.2019," 1,056 "," 933,298 "
2.10.2019," 1,053 "," 933,527 "
3.10.2019," 1,046 "," 941,618 "
4.10.2019," 1,053 "," 950,574 "
7.10.2019," 1,048 "," 946,461 "
8.10.2019," 1,037 "," 933,504 "
9.10.2019," 1,015 "," 916,162 "
10.10.2019," 1,006 "," 909,931 "
11.10.2019," 1,009 "," 917,257 "
14.10.2019, 959 ," 880,149 "
15.10.2019, 972 ," 899,927 "
16.10.2019, 961 ," 893,380 "
17.10.2019, 969 ," 902,243 "
18.10.2019," 1,004 "," 931,791 "
21.10.2019, 995 ," 923,369 "
22.10.2019," 1,000 "," 927,836 "
23.10.2019," 1,020 "," 947,873 "
24.10.2019," 1,026 "," 958,538 "
25.10.2019," 1,026 "," 962,096 "
28.10.2019," 1,022 "," 978,317 "
29.10.2019," 1,022 "," 978,317 "
30.10.2019," 1,012 "," 958,651 "
31.10.2019," 1,010 "," 967,138 "
1.11.2019," 1,010 "," 967,509 "
4.11.2019," 1,026 "," 981,929 "
5.11.2019," 1,030 "," 983,370 "
6.11.2019," 1,037 "," 989,089 "
7.11.2019," 1,061 "," 1,010,593 "
8.11.2019," 1,057 "," 998,188 "
11.11.2019," 1,058 "," 991,579 "
12.11.2019," 1,066 "," 992,225 "
13.11.2019," 1,074 "," 991,986 "
14.11.2019," 1,065 "," 990,735 "
15.11.2019," 1,081 "," 1,008,188 "
18.11.2019," 1,097 "," 956,657 "
19.11.2019," 1,105 "," 956,802 "
20.11.2019," 1,098 "," 958,377 "
21.11.2019," 1,100 "," 970,595 "
22.11.2019," 1,099 "," 976,375 "
25.11.2019," 1,088 "," 970,214 "
26.11.2019," 1,094 "," 971,230 "
27.11.2019," 1,094 "," 975,957 "
28.11.2019," 1,107 "," 998,184 "
29.11.2019," 1,106 "," 994,390 "
2.12.2019," 1,119 "," 1,013,331 "
3.12.2019," 1,109 "," 1,007,579 "
4.12.2019," 1,120 "," 1,011,871 "
5.12.2019," 1,131 "," 1,018,895 "
6.12.2019," 1,132 "," 1,019,253 "
9.12.2019," 1,133 "," 1,009,792 "
10.12.2019," 1,125 "," 1,001,213 "
11.12.2019," 1,124 "," 1,002,077 "
12.12.2019," 1,145 "," 1,015,715 "
13.12.2019," 1,148 "," 1,023,955 "
16.12.2019," 1,155 "," 1,021,420 "
17.12.2019," 1,155 "," 1,023,078 "
18.12.2019," 1,149 "," 1,021,989 "
19.12.2019," 1,150 "," 1,020,222 "
20.12.2019," 1,156 "," 1,026,430 "
23.12.2019," 1,167 "," 1,049,099 "
24.12.2019," 1,177 "," 1,070,920 "
25.12.2019," 1,180 "," 1,091,122 "
26.12.2019," 1,184 "," 1,114,440 "
27.12.2019," 1,185 "," 1,091,475 "
30.12.2019," 1,197 "," 1,108,122 "
31.12.2019," 1,195 "," 1,103,790 "
1.01.2020," 1,195 "," 1,103,790 "
2.01.2020," 1,210 "," 1,112,352 "
3.01.2020," 1,186 "," 1,085,046 "
6.01.2020," 1,160 "," 1,067,098 "
7.01.2020," 1,175 "," 1,095,832 "
8.01.2020," 1,176 "," 1,094,322 "
9.01.2020," 1,230 "," 1,144,061 "
10.01.2020," 1,238 "," 1,154,632 "
13.01.2020," 1,257 "," 1,170,561 "
14.01.2020," 1,268 "," 1,189,196 "
15.01.2020," 1,265 "," 1,208,144 "
16.01.2020," 1,266 "," 1,237,898 "
17.01.2020," 1,271 "," 1,274,686 "
20.01.2020," 1,285 "," 1,321,653 "
21.01.2020," 1,297 "," 1,370,720 "
22.01.2020," 1,290 "," 1,322,899 "
23.01.2020," 1,291 "," 1,279,272 "
24.01.2020," 1,291 "," 1,244,722 "
27.01.2020," 1,274 "," 1,265,624 "
28.01.2020," 1,269 "," 1,250,466 "
29.01.2020," 1,265 "," 1,235,370 "
30.01.2020," 1,262 "," 1,198,887 "
31.01.2020," 1,258 "," 1,205,329 "
3.02.2020," 1,262 "," 1,235,364 "
4.02.2020," 1,293 "," 1,259,374 "
5.02.2020," 1,294 "," 1,241,556 "
6.02.2020," 1,295 "," 1,242,049 "
7.02.2020," 1,283 "," 1,227,600 "
10.02.2020," 1,254 "," 1,187,228 "
11.02.2020," 1,270 "," 1,223,310 "
12.02.2020," 1,274 "," 1,245,317 "
13.02.2020," 1,279 "," 1,249,319 "
14.02.2020," 1,276 "," 1,236,878 "
17.02.2020," 1,283 "," 1,230,489 "
18.02.2020," 1,270 "," 1,207,211 "
19.02.2020," 1,265 "," 1,193,633 "
20.02.2020," 1,220 "," 1,162,387 "
21.02.2020," 1,236 "," 1,167,066 "
24.02.2020," 1,217 "," 1,142,381 "
25.02.2020," 1,215 "," 1,149,443 "
26.02.2020," 1,222 "," 1,154,344 "
27.02.2020," 1,169 "," 1,109,182 "
28.02.2020," 1,123 "," 1,062,771 "
2.03.2020," 1,141 "," 1,085,224 "
3.03.2020," 1,182 "," 1,128,252 "
4.03.2020," 1,175 "," 1,131,685 "
5.03.2020," 1,185 "," 1,155,348 "
6.03.2020," 1,162 "," 1,136,656 "
9.03.2020," 1,094 "," 1,064,506 "
10.03.2020," 1,063 "," 1,020,224 "
11.03.2020," 1,058 "," 1,002,044 "
12.03.2020, 974 ," 911,325 "
13.03.2020, 996 ," 944,305 "
